5.215553053788684501e+00,5.568007359226419872e+00
5.082611032156201247e+00,4.178465482980472601e+00
5.018922103882195174e+00,4.917965846854515988e+00
4.042841901724589349e+00,6.013972154112161128e+00
3.269723938449914158e+00,5.588742406807506669e+00
5.384323405211245195e+00,6.009711854811714105e+00
3.994688127651141230e+00,5.101407146668210935e+00
7.171164949318166393e+00,5.662074288999706440e+00
5.100581208728963034e+00,5.539161274114196232e+00
5.086176842380120355e+00,7.190898013239840125e+00
5.983636195789179268e+00,4.914385045769503080e+00
5.252331431384520855e+00,4.609202003918986712e+00
6.209850126410304760e+00,3.593895228608989356e+00
3.395261470139012694e+00,6.458714749675993794e+00
7.153119792570582725e+00,5.468304907689591765e+00
5.112737941235737438e+00,5.657267690304776941e+00
4.352946473617240741e+00,5.171243545152212739e+00
5.038908705856215420e+00,5.626564250745360596e+00
3.442001471816603875e+00,4.492965230234662322e+00
5.844995603000837647e+00,4.324406172369936741e+00
4.006638624576864594e+00,7.042072149826953620e+00
5.038118000179400369e+00,4.421081860056792046e+00
3.307629562525891576e+00,5.729346346280426161e+00
5.699136153718693976e+00,4.701240399430064443e+00
3.897769809092909377e+00,4.975450576357620669e+00
4.164143932518378222e+00,4.057906411126884549e+00
4.896787248538292836e+00,3.948609601339935438e+00
5.246648955252446456e+00,5.607992509406397375e+00
4.160367552826808257e+00,3.631754904661609551e+00
6.561279598955806591e+00,4.059729764042795175e+00
4.340057294897662565e+00,5.213017167429887522e+00
5.599369372522296828e+00,4.743683106310356834e+00
5.460794327701255391e+00,4.599013842103598648e+00
4.028829335175609039e+00,6.426316860787027352e+00
7.488441614331128093e+00,6.695969533014169528e+00
5.141806639153454483e+00,6.833435361815678455e+00
5.355703515723984509e+00,4.522713729596770982e+00
5.466379574381979189e+00,4.905607493588814982e+00
4.016881816254292303e+00,4.101678028567984136e+00
5.802051738740516384e+00,3.153468018335327194e+00
5.604136740442684506e+00,3.370416397251561946e+00
2.878823555097564046e+00,3.161153396241501490e+00
6.966763971934740063e+00,4.803766035056457717e+00
5.086583180165418661e+00,6.419255045910951196e+00
5.934179748499724738e+00,3.608494730595780631e+00
5.869006342818760658e+00,5.184181264703545899e+00
4.658321902404119363e+00,5.024290914137780284e+00
6.279812020628021685e+00,4.114033517959047259e+00
5.400885679104121095e+00,4.990342763467091380e+00
3.202835384604381552e+00,4.197746828269188768e+00
5.193213553233696267e+00,6.297342089092890838e+00
6.001331017346729801e+00,5.597212504403424660e+00
4.184724338863541782e+00,6.801213990808534504e+00
5.215240467639611133e+00,3.993634478321449688e+00
4.817095019143049051e+00,5.896248425356159117e+00
5.007617498318158056e+00,5.886864686582761408e+00
6.103693957462150266e+00,5.400530684598706443e+00
4.142297376953106181e+00,5.135454663189980451e+00
5.045165855938830823e+00,6.859346333851628508e+00
3.373678062173169678e+00,4.865177548905646354e+00
4.415906453205080240e+00,5.335105620195998988e+00
2.562435640800643899e+00,6.114924559490280132e+00
5.013748487335533355e+00,3.155298836371954074e+00
4.638886865260134051e+00,5.608962341654524231e+00
3.408552124541968542e+00,5.003222216443155901e+00
3.942526352198469919e+00,4.444014968121032361e+00
5.026738382674636796e+00,5.183450253581575851e+00
4.529257501817272491e+00,5.272796389530264527e+00
5.817977607254805505e+00,4.721085724896759928e+00
6.431567757449291101e+00,6.462214170780419487e+00
4.571297934414171316e+00,4.362159443526415714e+00
3.335827014833826709e+00,4.873430668360610341e+00
4.636562219883948899e+00,5.779051220132991773e+00
3.490338393931700978e+00,4.722608608256890328e+00
5.968744393111145463e+00,4.269642904442040532e+00
4.237638463272390688e+00,3.553059665244191478e+00
7.620573846018238839e+00,4.252526821934620394e+00
3.699653167781661089e+00,4.196149595968480028e+00
4.225704919513195712e+00,4.730610221548759320e+00
5.825372232087515201e+00,4.701676831004165891e+00
4.077176685003172096e+00,3.548661501808974883e+00
5.021857358219871337e+00,5.042539074029790847e+00
6.530932351028824634e+00,5.092447735469808556e+00
4.900991688715922834e+00,3.949346163412510435e+00
4.694047424901608423e+00,4.561525541965393948e+00
4.629835835486297846e+00,4.040744607359411766e+00
5.538329603276176627e+00,4.857554582490630324e+00
4.799646519995012461e+00,3.285953883951003629e+00
5.493644087524863551e+00,5.487015325980379110e+00
4.160870597157786399e+00,5.990121383879193573e+00
3.635241769917567645e+00,4.978130091210919872e+00
4.728792660109836454e+00,3.682825211194205473e+00
5.189702612079996058e+00,6.702570152241791313e+00
5.067634230066920153e+00,4.536978245890948891e+00
5.447024156885678536e+00,5.105719995467154604e+00
5.027762131625501674e+00,4.574457787228552341e+00
6.421975559292464553e+00,5.456363363480785544e+00
4.471329341064511631e+00,4.891996163219042515e+00
4.259133295795927587e+00,4.391708849918504853e+00
4.359274275809800869e+00,3.865688406277772771e+00
5.777276963767955742e+00,4.708958536726973954e+00
5.554127578326769843e+00,4.329874102272703418e+00
4.939637505607661794e+00,4.288959403208888688e+00
5.719668170537331342e+00,4.751580693294961577e+00
4.269126414048614038e+00,3.358296771190215857e+00
5.275666549340774836e+00,4.291614947661892998e+00
4.984220782879004830e+00,4.508269891986472544e+00
5.954189580898765044e+00,5.544144752358008077e+00
5.447212087454831320e+00,4.383878876676520875e+00
5.466290043550189104e+00,6.714831608676043118e+00
4.167813965849937574e+00,5.172339139229189087e+00
3.350783025582868113e+00,6.398562092125535727e+00
4.602087901409158910e+00,5.782578880841977131e+00
3.276771749283676982e+00,6.797539387125905108e+00
4.643128471974401705e+00,5.545657323470027933e+00
5.150818206332593796e+00,4.744529213812230140e+00
6.685792302659303132e+00,3.351953793633819956e+00
5.298713659992008829e+00,5.910645672229970060e+00
4.970143878363633583e+00,4.881829215633407770e+00
4.857312287926535355e+00,3.772363579589591787e+00
5.038127384094934769e+00,5.512717523472399073e+00
5.068599227480660829e+00,4.727723898854919504e+00
4.510274977626973048e+00,4.720703330721628177e+00
6.257744217496037820e+00,2.913365020579457454e+00
5.040071456547775774e+00,4.672245082703582852e+00
6.455807951836843195e+00,5.055492225443802390e+00
6.484925598699954108e+00,2.876109981954440897e+00
5.459584904834056118e+00,5.280057860037680406e+00
6.390533967073937838e+00,3.358651391176970868e+00
4.844964191881674154e+00,5.066060261786492269e+00
4.504204505454790564e+00,6.216577713742940325e+00
4.661317814554602812e+00,7.034762544021154085e+00
6.054177908938922492e+00,5.950833697003799827e+00
5.559298981390884187e+00,3.936304408974452329e+00
4.568903662489242734e+00,5.572751366857215949e+00
5.677557033587716795e+00,6.307183845081257623e+00
4.532558990374093710e+00,4.139846615075336800e+00
5.859104192785530962e+00,4.190373423959886878e+00
5.873311836070412184e+00,6.199736176415037825e+00
5.456153035827055575e+00,4.642420968031402140e+00
5.041082226143879907e+00,5.593465919603239023e+00
5.010185518712073183e+00,7.198296338670492567e+00
4.009329069372850718e+00,3.997331412630209080e+00
4.023104613264674612e+00,4.410420077454784149e+00
2.821068479805090679e+00,4.370349573059819193e+00
4.346715298072110656e+00,5.078514025174176716e+00
5.417800583206081377e+00,3.759783663592229708e+00
5.900054242764072754e+00,6.802242229790547157e+00
4.791714896905003407e+00,6.574371237475571839e+00
5.198989494405187983e+00,6.988731918595391335e+00
6.117283465688190702e+00,3.436095365160233506e+00
5.018627370661355336e+00,6.054324974904077727e+00
5.030546581040616694e+00,4.963116469154932986e+00
6.269764750314303470e+00,4.290145817853895593e+00
5.017515613278217934e+00,5.323625764609118960e+00
4.666209039646435741e+00,4.979870896122462476e+00
5.775023263224170478e+00,5.432837621499993830e+00
4.191282468020466112e+00,3.895876014200738258e+00
4.210897819743349757e+00,5.001248455788486424e+00
4.840060212242956794e+00,4.168042506782875023e+00
4.401849547483513980e+00,3.479960714807936561e+00
5.417853703217326178e+00,4.959981274648367133e+00
3.740212656594729790e+00,5.028620504187783169e+00
6.342622010510353014e+00,4.260064147034740678e+00
6.315137665720972571e+00,4.676542527516575731e+00
5.197828167849867675e+00,5.097750802422185146e+00
6.401523416005245437e+00,5.158433846785531962e+00
3.858098580796153421e+00,3.689029629558787882e+00
3.467078946569872144e+00,3.288029835905778686e+00
5.046135058955685260e+00,4.041625519773438313e+00
4.919188387056259160e+00,4.296140964009553365e+00
4.229215699293434660e+00,4.519154659127270435e+00
5.703585554643388456e+00,5.929145147768690727e+00
5.371172552649039034e+00,4.010177450452880876e+00
5.643631275453338425e+00,5.688896666607932140e+00
5.274647203612444102e+00,4.396379563980909566e+00
5.708859575367140060e+00,5.422818574676661285e+00
1.883143408400874019e+00,5.644452033411042180e+00
3.086257329138493155e+00,5.663561576591381375e+00
4.845927601575164445e+00,6.193611680749198101e+00
4.901838788794069757e+00,4.113385739943887565e+00
4.852646335417156287e+00,6.059806294933774318e+00
5.026246617861587218e+00,4.885664840127622810e+00
5.743553515508336815e+00,5.210359366629813138e+00
4.994072594166768297e+00,6.366060068403331940e+00
6.555114032059067952e+00,5.613326226328701374e+00
4.714040848514827076e+00,6.496910993520827127e+00
6.183119557331707483e+00,5.718897165528291637e+00
3.783923419254139109e+00,5.140671903307961088e+00
4.256327825299126566e+00,4.840987748445640726e+00
5.240056929296718735e+00,5.100159408090623181e+00
4.524824894170751399e+00,6.272953748919910311e+00
3.303868733168457084e+00,5.730183531129614316e+00
3.142516728405461812e+00,5.382598136723462545e+00
4.113095673716124168e+00,5.878303757732530777e+00
5.086452524007593290e+00,5.247706378466824084e+00
3.981720674433148588e+00,4.345429865002415681e+00
5.207217393410953576e+00,5.583569926909303760e+00
7.929096241763861741e+00,5.222858323103486633e+00
5.976037525368925962e+00,3.443066067490739179e+00
3.670108138665937325e+00,4.644505225391547754e+00
3.802572304361433453e+00,6.486399253466384351e+00
4.589781307219671369e+00,6.382181888393138713e+00
6.486782474085631023e+00,5.042779719883567324e+00
5.501799753807638638e+00,4.943900526659096961e+00
5.538437000354538675e+00,5.483341851780571652e+00
4.876350374107969010e+00,5.504969981462840778e+00
6.723696275667261801e+00,5.713016229710937921e+00
5.325799613640625374e+00,5.124769521043212706e+00
3.987326876231408690e+00,3.972703122924537311e+00
5.323356531480258447e+00,3.630608875952842762e+00
4.233672401036416844e+00,6.281511340364133389e+00
6.914229697062814317e+00,3.334043923202281601e+00
6.626649562301581753e+00,4.788561709154443236e+00
4.984994912968635283e+00,4.886588369357266259e+00
6.080544127025486745e+00,3.392323420956822932e+00
5.456163611355133725e+00,4.055129802611989298e+00
5.570788529381573539e+00,6.542796338293051406e+00
4.999582673587379844e+00,5.374155085970802936e+00
5.409551778237691622e+00,4.200406500329510351e+00
6.511639349884318584e+00,6.706468247260988669e+00
5.701783372117029458e+00,5.073285432007645035e+00
4.538106184645715580e+00,4.373509776850912800e+00
6.710836582546655826e+00,6.414415042729023853e+00
4.936338511210450974e+00,3.420069470328876093e+00
2.167988130091012877e+00,3.916573339735720083e+00
4.869379604004880235e+00,6.400689034443001191e+00
4.348343790942219123e+00,5.504815456340502067e+00
6.303180961648432223e+00,5.128536316856048494e+00
4.857552131211158475e+00,3.691236485761391961e+00
3.797524691795567175e+00,5.416099634415822983e+00
4.799092466799073087e+00,5.122531317653301386e+00
4.952722284303752609e+00,5.664144049358650790e+00
4.215312588570554908e+00,4.664419356416833473e+00
6.896182228633144007e+00,4.200213861614229494e+00
4.718424569199897611e+00,4.410613298021430317e+00
5.444781362407249858e+00,6.022392322442069457e+00
4.501788381413890150e+00,4.568585658895314872e+00
4.721018394696969267e+00,5.529833783474957798e+00
4.260604697489804416e+00,4.624040034028740642e+00
2.627806128486984694e+00,3.618254990505014757e+00
4.887556243980712090e+00,5.897864173203121396e+00
5.295075783301862238e+00,3.901231543332700724e+00
3.599743791872057841e+00,5.174680092898168660e+00
3.347196357747156625e+00,6.065926818716889102e+00
5.063896191650178125e+00,3.392679840765941979e+00
4.034046141158130538e+00,4.275688680768877425e+00
4.226807489776561511e+00,3.510066991778507450e+00
4.125337478011155135e+00,4.315598443859573585e+00
4.288714244389561614e+00,6.127956624933380780e+00
5.104827802827214711e+00,4.006742782562447758e+00
4.665378394045878174e+00,4.120442902688616016e+00
4.699993340988243062e+00,5.875509153141383223e+00
5.252270780612125378e+00,7.285601181528067016e+00
5.375927425767479839e+00,4.086405490022892550e+00
5.809740730814447751e+00,6.079931217142535260e+00
6.094166991443943360e+00,3.905759046964908610e+00
4.852362585485162860e+00,6.131811956828452814e+00
3.315271041126059082e+00,4.500583238977961642e+00
3.573062314573008713e+00,4.067429770102986453e+00
3.987542847256193568e+00,6.250569832543434678e+00
4.765461965091249752e+00,4.136644418658217859e+00
3.964394268615505368e+00,5.141667164871530638e+00
4.988864372659333135e+00,6.344074374673427386e+00
5.500016695857302906e+00,3.568202221934962282e+00
4.371019292408731438e+00,6.070072512070977311e+00
4.378917302298622971e+00,6.734572174923709298e+00
3.901710568675253121e+00,5.572613353040789974e+00
4.138784446601358802e+00,4.490404867053642946e+00
6.098581648231146346e+00,4.872932837161482844e+00
5.813452245114106631e+00,5.473290594914799634e+00
5.753865683562301214e+00,4.111811788914486954e+00
4.778425601795999178e+00,5.424252618100870116e+00
4.150927127306339948e+00,6.629500043232328110e+00
4.222771957844865476e+00,4.699996423062204443e+00
3.993440935205762266e+00,2.856691934761311558e+00
6.796918522574928012e+00,4.795661063096952503e+00
4.552085161584459527e+00,4.801284938329201779e+00
6.419863972196435675e+00,4.034893391935582940e+00
5.679567865765082324e+00,4.576211751450523835e+00
4.403329144461689992e+00,5.567058212520182181e+00
5.988240573742697137e+00,4.486097049720084939e+00
4.231150840325190288e+00,3.830904252677973076e+00
6.103503766728375801e+00,4.424744005193882224e+00
3.150869272724548864e+00,6.409952138396146637e+00
3.630140498047057740e+00,5.779460531259061895e+00
5.183428646667525008e+00,5.287915432215278599e+00
4.415624724688678171e+00,5.365591460224636400e+00
3.332220107115762886e+00,5.588037748739813182e+00
6.557010041532159939e+00,5.884027197426326516e+00
2.980459914613278638e+00,4.015790997727151534e+00
4.812205078025193039e+00,5.486937304939933036e+00
4.893347326339775094e+00,4.506785612889502524e+00
5.595300307692292918e+00,6.164151766224966522e+00
4.767705992813402460e+00,5.728929867385239127e+00
2.420949254810525364e+00,4.062490613891270641e+00
4.678741062941990769e+00,4.511433779245374254e+00
5.332798217404454810e+00,6.013750547498260879e+00
5.506669026028388814e+00,4.377774528244944285e+00
3.477231909495813955e+00,5.556964120578887112e+00
3.161823260329987839e+00,5.653037283406428415e+00
4.811550917869931610e+00,3.824165012061770952e+00
5.287257312466792314e+00,4.997123897340999044e+00
4.963402707083752752e+00,4.915776703472605647e+00
5.419524108426141851e+00,5.924434021958509433e+00
5.496615198483851827e+00,6.012133189822309376e+00
4.955860281152193458e+00,6.618459324231974250e+00
5.571109822129822753e+00,4.456305970317223419e+00
3.906104943265594986e+00,5.205796803734079603e+00
3.693478477077399180e+00,4.026624032443251622e+00
5.239087080373598937e+00,4.392112553718045653e+00
4.066683759773077611e+00,4.965524953911601536e+00
5.072677899103790189e+00,4.794165974781262385e+00
4.622453080940711168e+00,5.854642728712448729e+00
5.342427351286827886e+00,4.776573887805303897e+00
7.464321933515365437e+00,5.193831736928412823e+00
6.132005133677330022e+00,4.439018996868243860e+00
3.637059052791990155e+00,4.208243484356535724e+00
4.731990216601888122e+00,4.503391790270482531e+00
6.336386182322793381e+00,4.879958877903892045e+00
5.461468877441140179e+00,4.953518843967109397e+00
4.566445667266832764e+00,5.037996013453515332e+00
6.714051469770732083e+00,4.232051408263185266e+00
5.766990450559551284e+00,3.973992748374218120e+00
4.540373557730561060e+00,5.003583205954583946e+00
5.326375089726990808e+00,6.483128627973814062e+00
4.949917358535464551e+00,4.156384393464073845e+00
5.650041973050769606e+00,4.635830191084243879e+00
5.238681570931835729e+00,4.883777560462248424e+00
3.056543148713177338e+00,5.508299185593973135e+00
5.583368006821299190e+00,5.926604768308605387e+00
6.800462762460227850e+00,3.804896226536524040e+00
5.516507444281759653e+00,5.409294996640955588e+00
4.580918007192178010e+00,5.397106236449778827e+00
5.499646955111965774e+00,3.781316170022803291e+00
5.246222761276432500e+00,4.082015693995383998e+00
4.348143500069409306e+00,3.225255184811349984e+00
4.526639074497521342e+00,4.796429328526523150e+00
5.549856867296391272e+00,5.000899926671107387e+00
3.457711849200321375e+00,5.862148056884267433e+00
4.881413376449907915e+00,5.488370590429657803e+00
5.965936118459700843e+00,6.422604748969034993e+00
6.961226989365015605e+00,4.927761241328331820e+00
5.311124446093653972e+00,3.921638909183220001e+00
6.061600170035260859e+00,3.815112555428230579e+00
3.194748311369578708e+00,5.830386005340391975e+00
4.478303475052184623e+00,5.777607281342240775e+00
5.408074649346168883e+00,3.369997348976291107e+00
2.280320635677385521e+00,3.903398252907281041e+00
5.016491486980864778e+00,3.778223665305228351e+00
4.347238550651287170e+00,3.541059269402674570e+00
