1100	 8.82
1250	 8.92
1250	 8.92
1250	 9.02
1250	 9.09
1250	 9.23
1250	 9.50
900	 9.91
900	 10.42
900	 10.87
900	 11.04
900	 11.18
900	 11.18
900	 10.77
900	 10.29
900	 9.64
900	 8.89
900	 8.27
900	 7.62
1350	 5.57
1350	 6.66
1350	 6.29
1350	 6.08
1350	 6.01
1350	 6.12
1350	 6.29
1350	 6.73
1350	 7.21
1350	 7.83
1350	 8.54
1350	 9.33
1350	 10.19
1350	 11.25
1350	 11.79
1350	 12.54
1350	 12.89
1350	 13.26
1200	 13.47
1200	 13.54
1200	 13.50
1200	 13.33
1200	 12.89
1200	 12.51
1200	 11.96
1200	 11.62
1200	 11.21
1200	 10.94
1200	 10.84
1200	 10.60
1650	 10.94
1650	 10.73
1650	 10.80
1650	 10.90
1650	 11.35
1650	 11.25
1650	 11.79
1650	 11.83
1650	 12.44
1650	 12.78
1650	 13.47
1650	 13.98
1650	 14.63
1650	 15.38
1650	 16.10
1650	 16.92
1650	 17.78
1650	 18.32
1300	 18.73
1300	 19.72
1300	 19.45
1300	 19.86
1300	 19.83
1300	 18.39
1300	 19.01
1300	 18.22
1300	 17.26
1300	 16.54
1300	 15.55
1300	 14.80
1300	 12.95
1300	 13.88
1300	 13.57
1300	 13.37
1300	 13.37
1300	 13.13
1550	 13.19
1550	 13.33
1550	 13.19
1550	 13.50
1550	 13.47
1550	 13.98
1000	 14.36
1000	 15.38
1000	 15.90
1000	 16.44
1000	 16.37
1000	 16.34
1000	 16.10
1000	 15.52
1000	 14.73
1000	 13.81
1000	 13.09
1000	 12.20
1000	 11.55
1000	 10.70
1000	 10.08
1000	 9.43
1000	 8.89
1000	 8.61
1000	 8.13
1000	 8.03
1000	 7.83
1000	 7.76
1000	 7.79
1000	 7.62
1250	 7.69
1250	 7.69
1250	 7.45
1250	 7.86
1250	 7.93
1250	 8.03
800	 8.37
800	 8.68
800	 9.13
800	 9.57
800	 9.71
800	 9.78
800	 9.67
800	 9.30
800	 8.75
800	 8.10
800	 7.28
800	 6.60
1350	 6.22
1350	 5.47
1350	 4.31
1350	 4.89
1350	 4.68
1350	 4.82
800	 4.92
800	 5.23
800	 5.54
800	 5.84
800	 6.01
800	 6.19
1250	 5.95
1250	 5.64
1250	 5.26
1250	 6.05
1250	 4.78
1250	 4.65
1400	 4.68
1400	 4.85
1400	 5.13
1400	 5.54
1400	 5.98
1400	 6.46
850	 6.90
850	 7.38
850	 7.76
850	 7.96
850	 8.13
850	 8.03
850	 7.90
850	 7.76
850	 7.42
850	 6.87
850	 6.39
850	 5.81
1000	 5.60
1000	 5.23
1000	 5.06
1000	 4.92
1000	 5.02
1000	 5.23
1550	 5.50
1550	 6.05
1550	 6.46
1550	 6.53
1550	 7.31
1550	 7.59
900	 7.86
900	 8.17
900	 8.24
900	 8.41
900	 8.31
900	 8.13
900	 7.76
900	 7.48
900	 7.04
900	 6.60
900	 6.25
900	 5.84
1450	 5.64
1450	 5.81
1450	 5.60
1450	 5.64
1450	 5.84
1450	 6.97
1450	 6.19
1450	 6.42
1450	 6.84
1450	 7.04
1450	 7.42
1450	 7.83
1450	 8.34
1450	 8.78
1450	 9.67
1450	 9.91
1450	 10.49
1450	 10.80
1450	 10.97
1450	 11.59
1450	 12.82
1450	 12.37
1450	 12.65
1450	 12.31
1000	 13.74
1000	 14.15
1000	 14.66
1000	 14.80
1000	 14.80
1000	 14.70
1000	 14.25
1000	 13.81
1000	 13.16
1000	 12.34
1000	 11.62
1000	 10.80
1350	 9.64
1350	 9.33
1350	 8.89
1350	 8.51
1350	 7.96
1350	 8.54
1350	 8.82
1350	 9.23
1350	 10.12
1350	 10.97
1350	 11.86
1350	 12.54
900	 14.08
900	 13.60
900	 13.71
900	 13.95
900	 13.57
900	 13.30
900	 12.89
900	 12.41
900	 11.79
900	 11.07
900	 10.46
900	 9.71
900	 9.06
900	 8.44
900	 6.56
900	 7.28
900	 6.77
900	 6.53
1050	 6.36
1050	 6.08
1050	 6.08
1050	 6.15
1050	 6.22
1050	 6.70
1050	 6.84
1050	 7.48
1050	 7.86
1050	 8.24
1050	 8.41
1050	 8.54
1300	 8.51
1300	 8.37
1300	 8.37
1300	 8.27
1300	 7.96
1300	 8.54
1300	 8.95
1300	 9.54
1300	 10.29
1300	 11.07
1300	 11.83
1300	 12.37
1300	 12.72
1300	 12.58
1300	 12.85
1300	 12.75
1300	 12.58
1300	 12.17
1300	 12.44
1300	 12.78
1300	 12.51
1300	 12.72
1300	 12.68
1300	 12.89
1300	 12.78
1300	 13.02
1300	 12.72
1300	 12.61
1300	 12.78
1300	 12.58
1300	 12.65
1300	 12.92
1300	 12.61
1300	 12.95
1300	 12.85
1300	 12.92
1650	 13.19
1650	 12.75
1650	 12.85
1650	 12.85
1650	 12.92
1650	 13.40
1100	 13.91
1100	 14.60
1100	 15.31
1100	 15.72
1100	 15.90
1100	 15.76
1100	 15.38
1100	 14.90
1100	 14.08
1100	 13.19
1100	 12.51
1100	 11.62
1100	 10.70
1100	 10.22
1100	 9.88
1100	 9.64
1100	 9.57
1100	 9.37
1100	 9.43
1100	 9.47
1100	 9.47
1100	 9.43
1100	 9.43
1100	 9.40
1650	 9.40
1650	 9.30
1650	 9.26
1650	 9.54
1650	 9.37
1650	 9.50
1650	 9.71
1650	 9.91
1650	 10.22
1650	 10.77
1650	 11.01
1650	 11.42
1650	 11.96
1650	 12.51
1650	 12.95
1650	 13.43
1650	 13.91
1650	 14.36
1650	 14.87
1650	 15.11
1650	 15.25
1650	 15.72
1650	 16.31
1650	 16.92
1000	 17.50
1000	 18.29
1000	 18.84
1000	 18.94
1000	 19.14
1000	 19.01
1350	 18.60
1350	 18.32
1350	 17.78
1350	 17.33
1350	 16.51
1350	 16.24
1500	 15.35
1500	 14.90
1500	 14.66
1500	 14.63
1500	 14.66
1500	 15.25
950	 15.90
950	 16.58
950	 16.95
950	 17.16
950	 17.16
950	 16.89
950	 16.68
950	 16.10
950	 15.28
950	 14.53
950	 13.67
950	 12.95
1600	 12.17
1600	 11.35
1600	 10.80
1600	 10.36
1600	 9.98
1600	 9.98
1600	 9.95
1600	 10.19
1600	 10.60
1600	 10.97
1600	 11.28
1600	 12.07
1350	 12.54
1350	 12.95
1350	 13.37
1350	 13.47
1350	 13.64
1350	 13.57
1350	 13.74
1350	 13.84
1350	 14.01
1350	 13.98
1350	 13.98
1350	 13.95
800	 13.88
800	 13.78
800	 13.88
800	 13.81
800	 13.67
800	 13.47
1450	 13.26
1450	 12.72
1450	 12.51
1450	 12.07
1450	 11.96
1450	 12.03
1450	 12.24
1450	 12.72
1450	 13.33
1450	 13.84
1450	 14.19
1450	 15.04
1450	 15.52
1450	 14.22
1450	 15.93
1450	 16.10
1450	 16.07
1450	 16.13
900	 15.93
900	 16.03
900	 15.86
900	 15.76
900	 15.69
900	 15.62
900	 15.35
900	 15.04
900	 14.66
900	 14.22
900	 13.60
900	 12.92
900	 11.01
900	 11.96
900	 11.21
900	 10.87
900	 10.29
900	 9.60
900	 8.95
900	 8.65
900	 8.07
900	 8.07
900	 8.00
900	 7.76
900	 7.69
900	 7.35
900	 7.21
900	 7.07
900	 7.11
900	 7.07
900	 7.04
900	 6.97
900	 6.87
900	 6.80
900	 6.63
900	 6.19
1250	 5.50
1250	 6.73
1250	 6.46
1250	 6.39
1250	 6.60
1250	 7.31
1600	 7.25
1600	 7.59
1600	 8.07
1600	 8.51
1600	 8.99
1600	 9.78
1250	 10.22
1250	 11.04
1250	 11.62
1250	 11.96
1250	 11.96
1250	 12.03
1600	 12.07
1600	 11.90
1600	 11.79
1600	 11.79
1600	 11.79
1600	 12.17
1600	 12.44
1600	 13.37
1600	 14.25
1600	 15.35
1600	 16.27
1600	 17.33
950	 18.12
950	 18.63
950	 18.97
950	 19.04
950	 19.07
950	 18.87
950	 18.46
950	 17.95
950	 17.64
950	 16.89
950	 16.07
950	 15.38
950	 13.88
950	 13.81
950	 13.06
950	 12.17
950	 11.18
950	 10.60
950	 9.84
950	 9.23
950	 8.68
950	 8.24
950	 7.66
950	 7.55
1400	 7.31
1400	 7.11
1400	 7.21
1400	 7.14
1400	 7.66
1400	 7.48
850	 7.38
850	 7.86
850	 8.03
850	 8.13
850	 8.31
850	 8.24
850	 8.07
850	 7.72
850	 7.28
850	 6.84
850	 6.42
850	 6.01
850	 5.71
850	 5.09
850	 5.19
850	 5.16
850	 4.75
850	 5.19
1400	 5.37
1400	 5.43
1400	 5.43
1400	 5.54
1400	 5.57
1400	 5.64
1400	 5.67
1400	 5.88
1400	 6.01
1400	 6.19
1400	 6.46
1400	 6.94
1400	 7.31
1400	 7.79
1400	 8.13
1400	 8.51
1400	 8.92
1400	 9.19
1650	 8.95
1650	 9.43
1650	 9.37
1650	 9.54
1650	 9.64
1650	 9.71
1650	 10.05
1650	 10.25
1650	 10.53
1650	 11.04
1650	 11.48
1650	 12.03
1000	 12.61
1000	 13.16
1000	 13.71
1000	 14.15
1000	 14.36
1000	 14.29
1650	 14.12
1650	 13.71
1650	 13.09
1650	 12.72
1650	 12.65
1650	 12.54
1000	 12.82
1000	 13.19
1000	 13.50
1000	 13.81
1000	 14.05
1000	 14.05
1150	 13.71
1150	 13.23
1150	 12.68
1150	 12.17
1150	 11.86
1150	 11.38
1600	 11.28
1600	 11.11
1600	 11.04
1600	 11.21
1600	 11.35
1600	 11.76
1600	 12.20
1600	 12.89
1600	 13.91
1600	 14.46
1600	 15.48
1600	 16.37
1250	 17.09
1250	 17.84
1250	 18.56
1250	 18.42
1250	 18.39
1250	 18.12
900	 17.43
900	 16.82
900	 15.96
900	 15.55
900	 15.21
900	 14.66
900	 14.39
900	 13.74
900	 13.67
900	 13.64
900	 12.44
900	 12.72
900	 11.90
900	 11.52
900	 10.80
900	 10.39
900	 9.74
900	 9.19
1550	 8.72
1550	 8.34
1550	 8.00
1550	 7.69
1550	 7.76
1550	 7.55
1550	 7.72
1550	 8.31
1550	 7.72
1550	 9.06
1550	 9.57
1550	 10.32
1550	 10.97
1550	 11.62
1550	 12.51
1550	 12.75
1550	 13.67
1550	 14.42
1550	 15.04
1550	 15.66
1550	 16.13
1550	 16.41
1550	 17.02
1550	 17.19
900	 17.74
900	 17.57
900	 17.78
900	 17.54
900	 17.50
900	 17.19
900	 16.78
900	 16.48
900	 16.13
900	 15.48
900	 14.87
900	 14.19
1450	 13.37
1450	 12.41
1450	 11.62
1450	 11.25
1450	 11.01
1450	 11.04
800	 11.25
800	 11.69
800	 12.03
800	 12.34
800	 12.37
800	 12.44
1250	 12.20
1250	 11.66
1250	 11.28
1250	 10.87
1250	 10.66
1250	 10.80
1500	 10.97
1500	 11.31
1500	 11.52
1500	 12.10
1500	 12.44
1500	 12.82
1500	 13.40
1500	 14.08
1500	 14.70
1500	 15.55
1500	 16.07
1500	 16.37
850	 16.99
850	 16.89
850	 16.78
850	 16.75
850	 15.38
850	 16.17
850	 15.93
850	 15.69
850	 15.01
850	 14.53
850	 13.78
850	 13.02
1500	 12.27
1500	 11.55
1500	 10.73
1500	 10.36
1500	 9.98
1500	 10.05
1500	 10.19
1500	 10.56
1500	 11.25
1500	 12.00
1500	 12.89
1500	 13.91
1500	 14.77
1500	 15.45
1500	 16.00
1500	 16.65
1500	 16.78
1500	 16.68
850	 16.92
850	 16.82
850	 16.75
850	 16.54
850	 16.44
850	 16.20
850	 16.03
850	 14.25
850	 15.01
850	 14.66
850	 13.74
850	 12.85
850	 12.03
850	 11.38
850	 10.73
850	 9.64
850	 9.37
850	 8.58
1100	 8.10
1100	 7.38
1100	 6.90
1100	 6.70
1100	 6.46
1100	 6.56
1100	 6.42
1100	 7.25
1100	 7.83
1100	 8.37
1100	 8.85
1100	 9.19
1100	 9.40
1100	 9.37
1100	 9.40
1100	 8.99
1100	 8.92
1100	 8.82
1100	 8.72
1100	 8.82
1100	 8.68
1100	 8.82
1100	 8.89
1100	 8.99
1100	 8.95
1100	 8.85
1100	 8.89
1100	 8.95
1100	 8.85
1100	 8.89
1450	 8.89
1450	 8.85
1450	 8.82
1450	 8.95
1450	 9.02
1450	 9.23
1000	 9.60
1000	 9.81
1000	 10.25
1000	 10.46
1000	 10.49
1000	 10.32
1000	 9.98
1000	 9.30
1000	 8.99
1000	 8.34
1000	 7.90
1000	 7.55
1650	 7.38
1650	 7.25
1650	 7.21
1650	 6.84
1650	 7.31
1650	 7.59
1300	 6.97
1300	 8.17
1300	 8.58
1300	 8.82
1300	 9.13
1300	 9.43
1300	 9.88
1300	 10.36
1300	 10.84
1300	 10.90
1300	 11.14
1300	 11.21
1050	 11.28
1050	 11.45
1050	 11.52
1050	 11.59
1050	 11.31
1050	 10.87
1050	 10.53
1050	 9.98
1050	 9.43
1050	 8.92
1050	 8.54
1050	 8.17
1050	 8.03
1050	 8.07
1050	 8.13
1050	 8.48
1050	 8.13
1050	 8.34
1500	 8.00
1500	 8.34
1500	 8.37
1500	 8.34
1500	 8.34
1500	 8.44
1050	 8.68
1050	 8.99
1050	 8.31
1050	 9.40
1050	 9.43
1050	 9.30
1600	 9.02
1600	 8.85
1600	 8.54
1600	 8.17
1600	 8.17
1600	 8.10
1600	 8.34
1600	 8.75
1600	 9.19
1600	 9.91
1600	 10.66
1600	 11.66
950	 12.58
950	 13.60
950	 14.22
950	 15.21
950	 14.97
950	 15.01
1200	 14.56
1200	 14.39
1200	 13.78
1200	 14.12
1200	 12.72
1200	 12.07
1200	 11.55
1200	 11.18
1200	 10.87
1200	 10.77
1200	 10.66
1200	 10.70
1200	 10.70
1200	 10.80
1200	 10.77
1200	 10.87
1200	 10.84
1200	 10.80
950	 10.77
950	 10.73
950	 11.04
950	 10.73
950	 10.56
950	 10.94
800	 9.74
800	 9.37
800	 8.78
800	 8.13
800	 7.66
800	 7.07
1350	 6.60
1350	 6.22
1350	 5.78
1350	 5.43
1350	 5.13
1350	 5.09
1350	 5.19
1350	 5.43
1350	 5.71
1350	 6.15
1350	 6.73
1350	 7.45
1600	 8.17
1600	 9.02
1600	 9.81
1600	 10.49
1600	 10.53
1600	 11.38
1600	 12.58
1600	 12.51
1600	 13.16
1600	 14.05
1600	 14.84
1600	 15.86
1050	 16.75
1050	 17.40
1050	 17.91
1050	 18.22
1050	 18.29
1050	 18.25
800	 17.91
800	 17.78
800	 17.06
800	 16.89
800	 17.71
800	 16.31
1150	 15.96
1150	 15.66
1150	 15.35
1150	 14.87
1150	 15.18
1150	 14.19
1000	 13.37
1000	 12.82
1000	 12.20
1000	 11.66
1000	 11.18
1000	 10.42
1650	 9.98
1650	 9.54
1650	 8.95
1650	 8.48
1650	 8.34
1650	 8.27
1650	 8.20
1650	 8.65
1650	 9.13
1650	 9.67
1650	 10.42
1650	 11.14
1100	 12.65
1100	 13.02
1100	 13.64
1100	 13.78
1100	 14.19
1100	 13.84
1100	 13.60
1100	 13.06
1100	 12.41
1100	 11.76
1100	 11.01
1100	 9.91
1100	 9.95
1100	 9.47
1100	 9.23
1100	 9.02
1100	 8.92
1100	 8.99
1100	 8.95
1100	 9.16
1100	 9.09
1100	 9.06
1100	 9.16
1100	 9.09
1650	 8.95
1650	 9.09
1650	 9.09
1650	 9.06
1650	 9.16
1650	 9.30
1650	 9.43
1650	 9.64
1650	 10.05
1650	 10.42
1650	 11.21
1650	 11.79
1650	 12.65
1650	 13.50
1650	 14.08
1650	 15.11
1650	 15.93
1650	 16.72
1650	 17.57
1650	 18.15
1650	 19.01
1650	 19.38
1650	 19.93
1650	 19.90
1100	 20.13
1100	 20.34
1100	 20.17
1100	 20.37
1100	 20.10
1100	 19.83
1100	 19.42
1100	 19.04
1100	 18.56
1100	 17.98
1100	 17.23
1100	 16.48
1100	 15.86
1100	 15.35
1100	 14.56
1100	 14.32
1100	 13.78
1100	 12.72
1550	 11.96
1550	 11.45
1550	 10.84
1550	 10.53
1550	 10.42
1550	 10.42
1550	 10.90
1550	 11.11
1550	 12.00
1550	 12.68
1550	 13.43
1550	 13.81
1000	 14.39
1000	 15.04
1000	 15.21
1000	 15.62
1000	 15.62
1000	 15.66
1000	 15.31
1000	 15.04
1000	 13.13
1000	 13.71
1000	 12.85
1000	 11.96
1250	 11.11
1250	 10.36
1250	 9.78
1250	 9.40
1250	 9.37
1250	 9.54
1250	 9.88
1250	 10.39
1250	 9.88
1250	 11.28
1250	 11.66
1250	 11.79
1400	 12.03
1400	 11.79
1400	 11.69
1400	 11.69
1400	 11.79
1400	 12.27
1400	 12.58
1400	 13.09
1400	 13.81
1400	 13.74
1400	 14.19
1400	 14.39
1150	 14.77
1150	 14.70
1150	 14.60
1150	 14.36
1150	 14.32
1150	 13.95
1500	 13.54
1500	 12.85
1500	 12.37
1500	 12.03
1500	 11.76
1500	 11.79
1500	 11.96
1500	 12.48
1500	 12.75
1500	 13.50
1500	 14.36
1500	 14.94
1500	 15.48
1500	 15.66
1500	 16.44
1500	 16.51
1500	 16.68
1500	 16.85
1500	 16.85
1500	 16.92
1500	 16.51
1500	 16.85
1500	 17.33
1500	 16.99
1500	 16.99
1500	 17.50
1500	 16.99
1500	 17.13
1500	 17.02
1500	 16.92
1500	 17.06
1500	 17.40
1500	 16.95
1500	 16.95
1500	 17.02
1500	 17.19
1500	 17.33
1500	 17.13
1500	 17.26
1500	 16.99
1500	 16.37
1500	 17.09
1500	 16.99
1500	 16.99
1500	 16.92
1500	 17.02
1500	 17.23
1500	 17.50
1500	 17.40
1500	 17.26
1500	 17.06
1500	 17.40
1500	 17.02
1500	 17.19
950	 17.16
950	 17.23
950	 17.06
950	 16.89
950	 16.89
950	 16.51
800	 16.27
800	 15.86
800	 15.18
800	 14.87
800	 14.36
800	 14.12
1050	 13.74
1050	 13.26
1050	 12.82
1050	 12.34
1050	 12.00
1050	 11.25
1050	 10.70
1050	 10.05
1050	 9.50
1050	 9.09
1050	 8.72
1050	 8.72
1050	 8.44
1050	 8.37
1050	 8.44
1050	 8.44
1050	 8.65
1050	 8.51
1050	 8.51
1050	 8.48
1050	 8.41
1050	 8.37
1050	 8.34
1050	 8.24
1050	 8.27
1050	 8.31
1050	 8.24
1050	 7.62
1050	 8.20
1050	 8.17
1050	 7.31
1050	 8.20
1050	 8.20
1050	 8.17
1050	 7.86
1050	 8.10
1050	 8.10
1050	 8.13
1050	 7.90
1050	 8.00
1050	 8.07
1050	 8.13
1200	 7.96
1200	 8.95
1200	 8.00
1200	 8.10
1200	 7.69
1200	 8.78
1350	 8.61
1350	 9.57
1350	 10.05
1350	 10.46
1350	 10.97
1350	 11.55
1350	 12.20
1350	 12.61
1350	 12.95
1350	 13.13
1350	 13.43
1350	 13.54
1000	 13.54
1000	 13.06
1000	 13.37
1000	 13.30
1000	 13.13
1000	 12.82
1650	 12.44
1650	 12.00
1650	 11.52
1650	 10.90
1650	 10.87
1650	 10.80
1650	 10.90
1650	 11.35
1650	 12.10
1650	 12.92
1650	 14.15
1650	 14.97
1650	 16.07
1650	 17.09
1650	 18.53
1650	 18.66
1650	 19.28
1650	 19.59
1650	 19.93
1650	 20.00
1650	 20.37
1650	 20.31
1650	 20.34
1650	 20.31
1650	 20.31
1650	 20.48
1650	 20.34
1650	 20.92
1650	 20.31
1650	 20.68
1400	 20.61
1400	 21.06
1400	 20.89
1400	 20.41
1400	 20.03
1400	 19.35
1650	 18.73
1650	 17.95
1650	 17.23
1650	 17.09
1650	 17.19
1650	 17.54
1200	 18.22
1200	 19.21
1200	 19.62
1200	 19.96
1200	 20.10
1200	 19.62
1200	 19.83
1200	 18.90
1200	 17.98
1200	 17.02
1200	 16.13
1200	 15.35
850	 14.29
850	 13.54
850	 12.99
850	 12.54
850	 12.00
850	 11.76
1100	 11.42
1100	 11.14
1100	 10.77
1100	 10.22
1100	 10.22
1100	 9.74
1250	 9.54
1250	 9.23
1250	 9.23
1250	 9.26
1250	 9.47
1250	 9.98
1250	 10.46
1250	 11.45
1250	 11.52
1250	 11.72
1250	 12.00
1250	 12.10
1250	 12.00
1250	 11.76
1250	 11.72
1250	 11.69
1250	 11.59
1250	 11.69
1000	 11.69
1000	 11.69
1000	 11.76
1000	 11.48
1000	 11.52
1000	 11.01
1150	 10.60
1150	 9.98
1150	 9.33
1150	 9.16
1150	 8.85
1150	 8.99
1150	 9.19
1150	 9.26
1150	 9.91
1150	 9.88
1150	 10.15
1150	 10.22
800	 10.05
800	 10.05
800	 9.71
800	 9.67
800	 9.47
800	 9.33
800	 9.09
800	 8.68
800	 8.24
800	 7.62
800	 6.97
800	 6.46
1350	 5.81
1350	 5.37
1350	 5.02
1350	 4.65
1350	 4.51
1350	 4.58
1350	 4.78
1350	 5.02
1350	 5.47
1350	 5.91
1350	 6.46
1350	 7.18
1600	 7.86
1600	 8.85
1600	 9.43
1600	 10.08
1600	 10.56
1600	 10.97
1250	 11.62
1250	 11.69
1250	 10.63
1250	 12.68
1250	 12.72
1250	 12.51
1400	 12.48
1400	 12.00
1400	 11.76
1400	 11.62
1400	 11.83
1400	 11.96
850	 12.68
850	 13.33
850	 13.88
850	 14.22
850	 14.32
850	 14.29
1500	 13.91
1500	 13.43
1500	 12.89
1500	 12.54
1500	 12.17
1500	 12.37
1500	 12.82
1500	 13.40
1500	 14.36
1500	 15.18
1500	 15.90
1500	 16.54
1500	 16.68
1500	 16.99
1500	 17.30
1500	 17.37
1500	 16.58
1500	 16.75
1500	 16.61
1500	 16.51
1500	 16.78
1500	 16.95
1500	 17.06
1500	 17.23
1500	 16.92
1500	 17.09
1500	 17.06
1500	 16.92
1500	 17.50
1500	 17.06
1500	 17.06
1500	 17.19
1500	 16.78
1500	 16.85
1500	 17.13
1500	 16.85
850	 17.02
850	 17.33
850	 16.99
850	 16.92
850	 17.13
850	 16.54
850	 16.27
850	 15.86
850	 15.42
850	 14.66
850	 14.05
850	 13.19
850	 12.48
850	 11.72
850	 10.80
850	 10.29
850	 9.23
850	 8.82
850	 8.00
850	 7.55
850	 7.07
850	 6.84
850	 6.29
850	 6.08
1500	 5.74
1500	 5.60
1500	 5.47
1500	 5.57
1500	 5.64
1500	 5.64
1350	 5.81
1350	 6.01
1350	 6.29
1350	 6.39
1350	 6.49
1350	 6.97
1350	 7.38
1350	 8.00
1350	 8.51
1350	 9.06
1350	 9.88
1350	 10.63
1350	 11.18
1350	 11.72
1350	 12.65
1350	 13.09
1350	 13.33
1350	 13.57
1350	 13.37
1350	 14.22
1350	 13.50
1350	 13.30
1350	 13.19
1350	 13.33
900	 13.33
900	 13.33
900	 13.37
900	 13.26
900	 13.16
900	 12.92
900	 12.58
900	 12.20
900	 11.55
900	 10.97
900	 10.29
900	 9.57
1350	 8.85
1350	 7.79
1350	 7.72
1350	 7.25
1350	 7.04
1350	 7.01
1350	 7.14
1350	 7.55
1350	 8.03
1350	 8.82
1350	 9.54
1350	 10.42
1600	 11.42
1600	 12.13
1600	 12.82
1600	 13.33
1600	 13.67
1600	 14.08
1050	 14.70
1050	 15.28
1050	 15.83
1050	 16.24
1050	 16.34
1050	 16.41
800	 16.24
800	 15.66
800	 15.25
800	 14.56
800	 14.05
800	 13.60
950	 13.23
950	 12.85
950	 12.58
950	 12.31
950	 12.07
950	 11.42
950	 10.73
950	 10.29
950	 9.78
950	 9.13
950	 8.41
950	 8.07
1300	 7.52
1300	 7.07
1300	 7.35
1300	 6.87
1300	 6.77
1300	 6.94
1300	 7.31
1300	 8.31
1300	 8.54
1300	 9.23
1300	 9.95
1300	 10.73
1300	 11.48
1300	 12.07
1300	 12.34
1300	 12.61
1300	 12.68
1300	 12.61
1300	 12.48
1300	 12.31
1300	 11.35
1300	 12.27
1300	 12.27
1300	 12.37
1300	 12.34
1300	 12.41
1300	 12.41
